,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,features,cluster
1194,38,0.732,0.513,10.0,-10.781,0.0,0.0759,0.185,0.53,0.398,0.866,174.699,4.0,"[38.0,0.732,0.513,10.0,-10.781,0.0,0.0759,0.185,0.53,0.398,0.866,174.699,4.0]",0
1195,14,0.831,0.695,1.0,-6.124,0.0,0.163,0.00876,0.000354,0.0486,0.917,122.99,4.0,"[14.0,0.831,0.695,1.0,-6.124,0.0,0.163,0.00876,0.000354,0.0486,0.917,122.99,4.0]",0
1196,53,0.514,0.638,0.0,-5.033,1.0,0.0861,0.0204,0.0704,0.327,0.521,173.628,4.0,"[53.0,0.514,0.638,0.0,-5.033,1.0,0.0861,0.0204,0.0704,0.327,0.521,173.628,4.0]",2
1197,60,0.428,0.98,11.0,-2.975,0.0,0.443,0.0734,0.0,0.127,0.423,92.035,4.0,"[60.0,0.428,0.98,11.0,-2.975,0.0,0.443,0.0734,0.0,0.127,0.423,92.035,4.0]",2
1198,40,0.683,0.789,7.0,-6.672,0.0,0.0355,0.0864,0.00419,0.253,0.456,124.023,4.0,"[40.0,0.683,0.789,7.0,-6.672,0.0,0.0355,0.0864,0.00419,0.253,0.456,124.023,4.0]",2
1199,44,0.81,0.705,8.0,-8.041,0.0,0.239,0.392,0.115,0.109,0.681,96.696,4.0,"[44.0,0.81,0.705,8.0,-8.041,0.0,0.239,0.392,0.115,0.109,0.681,96.696,4.0]",2
1200,68,0.747,0.904,9.0,-2.623,1.0,0.0803,0.046,0.106,0.203,0.846,118.877,4.0,"[68.0,0.747,0.904,9.0,-2.623,1.0,0.0803,0.046,0.106,0.203,0.846,118.877,4.0]",2
1201,49,0.727,0.567,4.0,-10.139,0.0,0.571,0.502,0.0,0.259,0.452,120.097,4.0,"[49.0,0.727,0.567,4.0,-10.139,0.0,0.571,0.502,0.0,0.259,0.452,120.097,4.0]",2
1202,24,0.698,0.779,9.0,-6.684,0.0,0.0455,0.00113,0.726,0.134,0.89,124.993,4.0,"[24.0,0.698,0.779,9.0,-6.684,0.0,0.0455,0.00113,0.726,0.134,0.89,124.993,4.0]",0
1203,5,0.684,0.424,6.0,-12.651,1.0,0.0492,0.153,3.97e-06,0.0834,0.245,126.986,4.0,"[5.0,0.684,0.424,6.0,-12.651,1.0,0.0492,0.153,3.97e-06,0.0834,0.245,126.986,4.0]",0
1204,4,0.775,0.77,11.0,-11.592,1.0,0.0404,0.205,0.86,0.113,0.434,124.008,4.0,"[4.0,0.775,0.77,11.0,-11.592,1.0,0.0404,0.205,0.86,0.113,0.434,124.008,4.0]",0
1205,1,0.839,0.471,1.0,-12.954,0.0,0.0891,0.00807,0.54,0.0942,0.593,124.014,4.0,"[1.0,0.839,0.471,1.0,-12.954,0.0,0.0891,0.00807,0.54,0.0942,0.593,124.014,4.0]",0
1206,54,0.453,0.507,2.0,-10.098,1.0,0.0519,0.241,0.0107,0.16,0.153,134.023,4.0,"[54.0,0.453,0.507,2.0,-10.098,1.0,0.0519,0.241,0.0107,0.16,0.153,134.023,4.0]",2
1207,6,0.822,0.541,1.0,-8.379,1.0,0.0535,2.45e-05,0.86,0.102,0.888,122.911,4.0,"[6.0,0.822,0.541,1.0,-8.379,1.0,0.0535,2.45e-05,0.86,0.102,0.888,122.911,4.0]",0
1208,5,0.88,0.59,9.0,-8.911,0.0,0.0669,0.0104,0.792,0.0185,0.715,121.0,4.0,"[5.0,0.88,0.59,9.0,-8.911,0.0,0.0669,0.0104,0.792,0.0185,0.715,121.0,4.0]",0
1209,38,0.461,0.894,1.0,-7.386,1.0,0.0339,0.0014,0.0731,0.12,0.286,135.003,4.0,"[38.0,0.461,0.894,1.0,-7.386,1.0,0.0339,0.0014,0.0731,0.12,0.286,135.003,4.0]",2
1210,0,0.659,0.697,11.0,-7.52,0.0,0.282,0.308,0.000479,0.271,0.349,86.024,4.0,"[0.0,0.659,0.697,11.0,-7.52,0.0,0.282,0.308,0.000479,0.271,0.349,86.024,4.0]",0
1211,0,0.778,0.746,11.0,-5.904,0.0,0.0417,0.000202,0.156,0.0848,0.619,129.268,4.0,"[0.0,0.778,0.746,11.0,-5.904,0.0,0.0417,0.000202,0.156,0.0848,0.619,129.268,4.0]",0
1212,0,0.567,0.659,10.0,-7.195,0.0,0.252,0.217,3.75e-06,0.0646,0.883,195.329,4.0,"[0.0,0.567,0.659,10.0,-7.195,0.0,0.252,0.217,3.75e-06,0.0646,0.883,195.329,4.0]",0
1213,0,0.897,0.231,7.0,-19.183,1.0,0.0686,0.881,0.677,0.372,0.114,117.966,4.0,"[0.0,0.897,0.231,7.0,-19.183,1.0,0.0686,0.881,0.677,0.372,0.114,117.966,4.0]",0
1214,18,0.86,0.802,0.0,-9.344,0.0,0.13,0.0683,0.086,0.0728,0.179,115.038,4.0,"[18.0,0.86,0.802,0.0,-9.344,0.0,0.13,0.0683,0.086,0.0728,0.179,115.038,4.0]",0
1215,0,0.612,0.67,1.0,-7.708,0.0,0.264,0.06,0.00138,0.385,0.287,113.818,4.0,"[0.0,0.612,0.67,1.0,-7.708,0.0,0.264,0.06,0.00138,0.385,0.287,113.818,4.0]",0
1216,0,0.709,0.557,5.0,-7.387,1.0,0.0362,0.218,0.411,0.0674,0.682,96.946,4.0,"[0.0,0.709,0.557,5.0,-7.387,1.0,0.0362,0.218,0.411,0.0674,0.682,96.946,4.0]",0
1217,0,0.791,0.389,1.0,-12.728,1.0,0.33,0.102,0.00737,0.113,0.223,120.07,4.0,"[0.0,0.791,0.389,1.0,-12.728,1.0,0.33,0.102,0.00737,0.113,0.223,120.07,4.0]",0
1218,41,0.665,0.488,9.0,-11.021,0.0,0.0938,0.415,2.9e-05,0.0642,0.669,99.311,4.0,"[41.0,0.665,0.488,9.0,-11.021,0.0,0.0938,0.415,2.9e-05,0.0642,0.669,99.311,4.0]",2
1219,29,0.706,0.554,5.0,-11.881,1.0,0.0519,0.00169,0.0809,0.0455,0.952,130.301,4.0,"[29.0,0.706,0.554,5.0,-11.881,1.0,0.0519,0.00169,0.0809,0.0455,0.952,130.301,4.0]",0
1220,0,0.831,0.487,11.0,-8.814,0.0,0.0376,0.0251,0.225,0.0824,0.414,128.57,4.0,"[0.0,0.831,0.487,11.0,-8.814,0.0,0.0376,0.0251,0.225,0.0824,0.414,128.57,4.0]",0
1221,0,0.759,0.942,6.0,-3.819,1.0,0.0684,0.0255,0.0521,0.12,0.868,123.994,4.0,"[0.0,0.759,0.942,6.0,-3.819,1.0,0.0684,0.0255,0.0521,0.12,0.868,123.994,4.0]",0
1222,31,0.801,0.619,2.0,-9.52,1.0,0.0531,0.0404,0.857,0.111,0.444,122.995,4.0,"[31.0,0.801,0.619,2.0,-9.52,1.0,0.0531,0.0404,0.857,0.111,0.444,122.995,4.0]",0
1223,4,0.799,0.837,0.0,-9.179,1.0,0.0375,0.0182,0.874,0.0959,0.641,125.019,4.0,"[4.0,0.799,0.837,0.0,-9.179,1.0,0.0375,0.0182,0.874,0.0959,0.641,125.019,4.0]",0
1224,15,0.75,0.699,4.0,-7.3,0.0,0.0433,0.00917,0.659,0.118,0.77,120.017,4.0,"[15.0,0.75,0.699,4.0,-7.3,0.0,0.0433,0.00917,0.659,0.118,0.77,120.017,4.0]",0
1225,10,0.796,0.803,11.0,-4.316,0.0,0.0598,0.00871,0.7,0.333,0.438,122.006,4.0,"[10.0,0.796,0.803,11.0,-4.316,0.0,0.0598,0.00871,0.7,0.333,0.438,122.006,4.0]",0
1226,0,0.83,0.444,11.0,-9.274,0.0,0.102,0.0634,0.0415,0.0833,0.483,120.003,4.0,"[0.0,0.83,0.444,11.0,-9.274,0.0,0.102,0.0634,0.0415,0.0833,0.483,120.003,4.0]",0
1227,0,0.798,0.816,9.0,-6.31,0.0,0.0582,0.00547,0.31,0.0371,0.254,125.071,4.0,"[0.0,0.798,0.816,9.0,-6.31,0.0,0.0582,0.00547,0.31,0.0371,0.254,125.071,4.0]",0
1228,0,0.868,0.533,10.0,-10.394,0.0,0.117,0.00409,0.0935,0.11,0.449,120.007,4.0,"[0.0,0.868,0.533,10.0,-10.394,0.0,0.117,0.00409,0.0935,0.11,0.449,120.007,4.0]",0
1229,4,0.674,0.789,2.0,-7.175,1.0,0.0379,0.000346,0.619,0.0997,0.815,125.02,4.0,"[4.0,0.674,0.789,2.0,-7.175,1.0,0.0379,0.000346,0.619,0.0997,0.815,125.02,4.0]",0
1230,0,0.805,0.669,7.0,-11.232,1.0,0.0505,0.00035,0.9,0.122,0.218,124.975,4.0,"[0.0,0.805,0.669,7.0,-11.232,1.0,0.0505,0.00035,0.9,0.122,0.218,124.975,4.0]",0
1231,13,0.801,0.75,11.0,-9.171,0.0,0.0545,0.0322,0.825,0.298,0.467,124.986,4.0,"[13.0,0.801,0.75,11.0,-9.171,0.0,0.0545,0.0322,0.825,0.298,0.467,124.986,4.0]",0
1232,7,0.823,0.579,0.0,-8.928,1.0,0.0355,0.00575,0.387,0.326,0.541,120.028,4.0,"[7.0,0.823,0.579,0.0,-8.928,1.0,0.0355,0.00575,0.387,0.326,0.541,120.028,4.0]",0
1233,12,0.749,0.616,8.0,-10.414,1.0,0.0445,0.0235,0.868,0.0895,0.592,115.013,4.0,"[12.0,0.749,0.616,8.0,-10.414,1.0,0.0445,0.0235,0.868,0.0895,0.592,115.013,4.0]",0
1234,7,0.792,0.958,1.0,-7.62,1.0,0.0895,0.0219,0.795,0.0713,0.675,127.002,4.0,"[7.0,0.792,0.958,1.0,-7.62,1.0,0.0895,0.0219,0.795,0.0713,0.675,127.002,4.0]",0
1235,16,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,4.0,"[16.0,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,4.0]",0
1236,0,0.696,0.553,1.0,-8.702,1.0,0.0759,0.097,3.91e-06,0.617,0.674,114.993,4.0,"[0.0,0.696,0.553,1.0,-8.702,1.0,0.0759,0.097,3.91e-06,0.617,0.674,114.993,4.0]",0
1237,35,0.666,0.648,2.0,-9.227,1.0,0.0582,0.0496,0.215,0.261,0.53,98.996,4.0,"[35.0,0.666,0.648,2.0,-9.227,1.0,0.0582,0.0496,0.215,0.261,0.53,98.996,4.0]",2
1238,34,0.763,0.727,3.0,-10.549,0.0,0.13,0.0433,0.000256,0.676,0.531,115.02,4.0,"[34.0,0.763,0.727,3.0,-10.549,0.0,0.13,0.0433,0.000256,0.676,0.531,115.02,4.0]",2
1239,17,0.859,0.843,11.0,-9.128,1.0,0.0898,0.00324,0.639,0.125,0.431,117.003,4.0,"[17.0,0.859,0.843,11.0,-9.128,1.0,0.0898,0.00324,0.639,0.125,0.431,117.003,4.0]",0
1240,55,0.599,0.816,6.0,-5.002,0.0,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,4.0,"[55.0,0.599,0.816,6.0,-5.002,0.0,0.0514,0.00702,2.8e-06,0.508,0.595,126.02,4.0]",2
1241,85,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,4.0,"[85.0,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,4.0]",2
1242,84,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,4.0,"[84.0,0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,4.0]",2
1243,79,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,4.0,"[79.0,0.471,0.924,8.0,-3.906,1.0,0.0586,0.00301,0.0,0.313,0.725,154.961,4.0]",2
1244,61,0.597,0.733,11.0,-4.727,0.0,0.11,0.00457,0.00191,0.501,0.866,87.479,4.0,"[61.0,0.597,0.733,11.0,-4.727,0.0,0.11,0.00457,0.00191,0.501,0.866,87.479,4.0]",2
1245,37,0.724,0.533,0.0,-10.406,1.0,0.0364,0.106,0.43,0.156,0.931,126.177,4.0,"[37.0,0.724,0.533,0.0,-10.406,1.0,0.0364,0.106,0.43,0.156,0.931,126.177,4.0]",2
1246,62,0.431,0.59,4.0,-6.362,1.0,0.0284,0.163,1.11e-05,0.0981,0.257,150.193,4.0,"[62.0,0.431,0.59,4.0,-6.362,1.0,0.0284,0.163,1.11e-05,0.0981,0.257,150.193,4.0]",2
1247,49,0.931,0.601,9.0,-8.901,0.0,0.0587,0.00129,0.00784,0.1,0.963,120.247,4.0,"[49.0,0.931,0.601,9.0,-8.901,0.0,0.0587,0.00129,0.00784,0.1,0.963,120.247,4.0]",2
1248,0,0.723,0.972,11.0,-3.001,1.0,0.0719,0.0166,0.539,0.0564,0.922,124.989,4.0,"[0.0,0.723,0.972,11.0,-3.001,1.0,0.0719,0.0166,0.539,0.0564,0.922,124.989,4.0]",0
1249,49,0.646,0.483,10.0,-9.147,0.0,0.0631,0.0252,0.0161,0.0887,0.407,143.866,4.0,"[49.0,0.646,0.483,10.0,-9.147,0.0,0.0631,0.0252,0.0161,0.0887,0.407,143.866,4.0]",2
1250,27,0.789,0.767,10.0,-9.234,0.0,0.0662,0.00776,0.761,0.197,0.369,121.992,4.0,"[27.0,0.789,0.767,10.0,-9.234,0.0,0.0662,0.00776,0.761,0.197,0.369,121.992,4.0]",0
1251,0,0.739,0.419,3.0,-8.241,0.0,0.0854,0.219,0.0,0.196,0.58,60.493,4.0,"[0.0,0.739,0.419,3.0,-8.241,0.0,0.0854,0.219,0.0,0.196,0.58,60.493,4.0]",0
1252,9,0.838,0.855,2.0,-6.375,1.0,0.0571,0.0121,0.186,0.0537,0.828,127.004,4.0,"[9.0,0.838,0.855,2.0,-6.375,1.0,0.0571,0.0121,0.186,0.0537,0.828,127.004,4.0]",0
1253,0,0.72,0.647,10.0,-8.217,0.0,0.0422,0.0178,0.801,0.0843,0.579,115.003,4.0,"[0.0,0.72,0.647,10.0,-8.217,0.0,0.0422,0.0178,0.801,0.0843,0.579,115.003,4.0]",0
1254,0,0.596,0.613,1.0,-10.885,0.0,0.05,0.674,5.09e-06,0.196,0.736,95.035,4.0,"[0.0,0.596,0.613,1.0,-10.885,0.0,0.05,0.674,5.09e-06,0.196,0.736,95.035,4.0]",0
1255,0,0.742,0.699,7.0,-8.088,1.0,0.0636,0.285,0.000336,0.224,0.689,106.984,4.0,"[0.0,0.742,0.699,7.0,-8.088,1.0,0.0636,0.285,0.000336,0.224,0.689,106.984,4.0]",0
1256,0,0.605,0.557,4.0,-14.819,0.0,0.0463,0.74,0.756,0.656,0.811,106.507,4.0,"[0.0,0.605,0.557,4.0,-14.819,0.0,0.0463,0.74,0.756,0.656,0.811,106.507,4.0]",0
1257,17,0.653,0.421,5.0,-12.385,0.0,0.0371,0.357,7.95e-05,0.224,0.684,76.944,4.0,"[17.0,0.653,0.421,5.0,-12.385,0.0,0.0371,0.357,7.95e-05,0.224,0.684,76.944,4.0]",0
1258,55,0.698,0.514,0.0,-10.325,1.0,0.0663,0.148,0.0888,0.101,0.63,75.989,4.0,"[55.0,0.698,0.514,0.0,-10.325,1.0,0.0663,0.148,0.0888,0.101,0.63,75.989,4.0]",2
1259,19,0.829,0.886,5.0,-6.227,0.0,0.18,0.00133,0.889,0.0589,0.913,126.888,4.0,"[19.0,0.829,0.886,5.0,-6.227,0.0,0.18,0.00133,0.889,0.0589,0.913,126.888,4.0]",0
1260,8,0.856,0.807,11.0,-8.004,1.0,0.0408,0.0143,0.141,0.0573,0.986,124.008,4.0,"[8.0,0.856,0.807,11.0,-8.004,1.0,0.0408,0.0143,0.141,0.0573,0.986,124.008,4.0]",0
1261,0,0.764,0.613,0.0,-8.058,0.0,0.0528,0.0118,4.75e-05,0.0716,0.679,125.989,4.0,"[0.0,0.764,0.613,0.0,-8.058,0.0,0.0528,0.0118,4.75e-05,0.0716,0.679,125.989,4.0]",0
1262,52,0.703,0.822,5.0,-5.142,0.0,0.0366,0.000327,0.682,0.278,0.443,125.004,4.0,"[52.0,0.703,0.822,5.0,-5.142,0.0,0.0366,0.000327,0.682,0.278,0.443,125.004,4.0]",2
1263,42,0.807,0.699,5.0,-6.836,1.0,0.053,0.0361,0.00139,0.418,0.813,108.024,4.0,"[42.0,0.807,0.699,5.0,-6.836,1.0,0.053,0.0361,0.00139,0.418,0.813,108.024,4.0]",2
1264,36,0.712,0.711,8.0,-8.865,0.0,0.06,0.0529,0.129,0.17,0.846,124.975,4.0,"[36.0,0.712,0.711,8.0,-8.865,0.0,0.06,0.0529,0.129,0.17,0.846,124.975,4.0]",2
1265,32,0.666,0.824,11.0,-8.045,1.0,0.0716,0.0632,0.0357,0.0968,0.523,96.991,4.0,"[32.0,0.666,0.824,11.0,-8.045,1.0,0.0716,0.0632,0.0357,0.0968,0.523,96.991,4.0]",2
1266,0,0.872,0.411,7.0,-10.9,1.0,0.141,0.25,0.0,0.304,0.726,92.935,4.0,"[0.0,0.872,0.411,7.0,-10.9,1.0,0.141,0.25,0.0,0.304,0.726,92.935,4.0]",0
1267,0,0.69,0.869,11.0,-5.876,0.0,0.0454,0.000808,0.481,0.105,0.326,125.026,4.0,"[0.0,0.69,0.869,11.0,-5.876,0.0,0.0454,0.000808,0.481,0.105,0.326,125.026,4.0]",0
1268,2,0.743,0.855,9.0,-3.81,0.0,0.0624,0.00567,0.000228,0.209,0.422,122.07,4.0,"[2.0,0.743,0.855,9.0,-3.81,0.0,0.0624,0.00567,0.000228,0.209,0.422,122.07,4.0]",0
1269,0,0.789,0.928,8.0,-2.328,1.0,0.0935,0.00923,0.135,0.06,0.74,126.003,4.0,"[0.0,0.789,0.928,8.0,-2.328,1.0,0.0935,0.00923,0.135,0.06,0.74,126.003,4.0]",0
1270,0,0.811,0.459,2.0,-13.134,0.0,0.0616,0.14,0.779,0.078,0.785,119.939,4.0,"[0.0,0.811,0.459,2.0,-13.134,0.0,0.0616,0.14,0.779,0.078,0.785,119.939,4.0]",0
1271,49,0.882,0.399,7.0,-10.147,1.0,0.0386,0.0155,0.238,0.0427,0.794,103.154,4.0,"[49.0,0.882,0.399,7.0,-10.147,1.0,0.0386,0.0155,0.238,0.0427,0.794,103.154,4.0]",2
1272,0,0.741,0.98,11.0,-6.43,0.0,0.0535,0.0133,0.45,0.211,0.679,129.999,4.0,"[0.0,0.741,0.98,11.0,-6.43,0.0,0.0535,0.0133,0.45,0.211,0.679,129.999,4.0]",0
1273,2,0.808,0.89,5.0,-7.528,0.0,0.0738,0.1,0.0275,0.0667,0.71,123.996,4.0,"[2.0,0.808,0.89,5.0,-7.528,0.0,0.0738,0.1,0.0275,0.0667,0.71,123.996,4.0]",0
1274,7,0.749,0.675,11.0,-8.419,0.0,0.0523,0.022,0.4,0.482,0.672,123.968,4.0,"[7.0,0.749,0.675,11.0,-8.419,0.0,0.0523,0.022,0.4,0.482,0.672,123.968,4.0]",0
1275,32,0.703,0.643,9.0,-9.474,0.0,0.0323,0.234,0.718,0.113,0.216,123.022,4.0,"[32.0,0.703,0.643,9.0,-9.474,0.0,0.0323,0.234,0.718,0.113,0.216,123.022,4.0]",0
1276,53,0.685,0.791,0.0,-6.628,1.0,0.0337,0.016,0.153,0.703,0.539,125.052,4.0,"[53.0,0.685,0.791,0.0,-6.628,1.0,0.0337,0.016,0.153,0.703,0.539,125.052,4.0]",2
1277,16,0.631,0.965,1.0,-5.313,1.0,0.0546,0.00148,0.154,0.139,0.84,124.974,4.0,"[16.0,0.631,0.965,1.0,-5.313,1.0,0.0546,0.00148,0.154,0.139,0.84,124.974,4.0]",0
1278,6,0.799,0.911,7.0,-9.328,0.0,0.0704,0.00272,0.791,0.0688,0.798,126.997,4.0,"[6.0,0.799,0.911,7.0,-9.328,0.0,0.0704,0.00272,0.791,0.0688,0.798,126.997,4.0]",0
1279,47,0.683,0.653,2.0,-7.362,0.0,0.0553,0.279,4.36e-06,0.125,0.789,83.004,4.0,"[47.0,0.683,0.653,2.0,-7.362,0.0,0.0553,0.279,4.36e-06,0.125,0.789,83.004,4.0]",2
1280,19,0.668,0.605,2.0,-7.608,0.0,0.0454,0.336,0.000206,0.115,0.877,83.002,4.0,"[19.0,0.668,0.605,2.0,-7.608,0.0,0.0454,0.336,0.000206,0.115,0.877,83.002,4.0]",0
1281,1,0.682,0.801,5.0,-4.516,1.0,0.147,0.148,7.13e-06,0.211,0.657,103.052,4.0,"[1.0,0.682,0.801,5.0,-4.516,1.0,0.147,0.148,7.13e-06,0.211,0.657,103.052,4.0]",0
1282,17,0.657,0.877,4.0,-10.324,0.0,0.044,0.221,0.41,0.229,0.418,120.016,4.0,"[17.0,0.657,0.877,4.0,-10.324,0.0,0.044,0.221,0.41,0.229,0.418,120.016,4.0]",0
1283,0,0.782,0.756,4.0,-8.815,0.0,0.087,0.102,0.369,0.0856,0.626,121.003,4.0,"[0.0,0.782,0.756,4.0,-8.815,0.0,0.087,0.102,0.369,0.0856,0.626,121.003,4.0]",0
1284,0,0.726,0.778,4.0,-8.133,0.0,0.0614,0.24,0.563,0.0826,0.894,123.002,4.0,"[0.0,0.726,0.778,4.0,-8.133,0.0,0.0614,0.24,0.563,0.0826,0.894,123.002,4.0]",0
1285,21,0.72,0.731,6.0,-10.231,1.0,0.0444,0.000431,0.448,0.0812,0.592,119.988,4.0,"[21.0,0.72,0.731,6.0,-10.231,1.0,0.0444,0.000431,0.448,0.0812,0.592,119.988,4.0]",0
1286,4,0.818,0.562,10.0,-7.779,0.0,0.0356,0.0987,0.813,0.355,0.57,125.03,4.0,"[4.0,0.818,0.562,10.0,-7.779,0.0,0.0356,0.0987,0.813,0.355,0.57,125.03,4.0]",0
1287,2,0.74,0.989,10.0,-4.251,0.0,0.0345,0.0027,0.000531,0.575,0.868,129.027,4.0,"[2.0,0.74,0.989,10.0,-4.251,0.0,0.0345,0.0027,0.000531,0.575,0.868,129.027,4.0]",0
1288,0,0.781,0.506,5.0,-10.447,0.0,0.463,0.417,0.0,0.332,0.475,115.007,4.0,"[0.0,0.781,0.506,5.0,-10.447,0.0,0.463,0.417,0.0,0.332,0.475,115.007,4.0]",0
1289,44,0.618,0.477,0.0,-10.994,1.0,0.251,0.396,0.0036,0.0728,0.454,106.767,4.0,"[44.0,0.618,0.477,0.0,-10.994,1.0,0.251,0.396,0.0036,0.0728,0.454,106.767,4.0]",2
1290,58,0.799,0.86,1.0,-8.137,1.0,0.035,0.0718,0.193,0.628,0.943,131.958,4.0,"[58.0,0.799,0.86,1.0,-8.137,1.0,0.035,0.0718,0.193,0.628,0.943,131.958,4.0]",2
1291,3,0.871,0.749,6.0,-5.759,1.0,0.0968,0.362,0.00835,0.363,0.963,131.979,4.0,"[3.0,0.871,0.749,6.0,-5.759,1.0,0.0968,0.362,0.00835,0.363,0.963,131.979,4.0]",0
1292,17,0.451,0.187,11.0,-14.762,0.0,0.0928,0.694,0.0,0.0792,0.728,157.47,4.0,"[17.0,0.451,0.187,11.0,-14.762,0.0,0.0928,0.694,0.0,0.0792,0.728,157.47,4.0]",0
1293,69,0.803,0.338,6.0,-14.029,1.0,0.0349,0.196,0.038,0.097,0.912,106.841,4.0,"[69.0,0.803,0.338,6.0,-14.029,1.0,0.0349,0.196,0.038,0.097,0.912,106.841,4.0]",2
1294,0,0.579,0.419,0.0,-10.72,1.0,0.0346,0.625,0.0,0.0981,0.673,104.564,4.0,"[0.0,0.579,0.419,0.0,-10.72,1.0,0.0346,0.625,0.0,0.0981,0.673,104.564,4.0]",0
1295,67,0.294,0.528,8.0,-10.01,1.0,0.0471,0.234,0.0,0.147,0.452,200.813,3.0,"[67.0,0.294,0.528,8.0,-10.01,1.0,0.0471,0.234,0.0,0.147,0.452,200.813,3.0]",2
1296,34,0.814,0.512,5.0,-9.176,0.0,0.049,0.000596,0.888,0.164,0.432,127.002,4.0,"[34.0,0.814,0.512,5.0,-9.176,0.0,0.049,0.000596,0.888,0.164,0.432,127.002,4.0]",2
1297,1,0.809,0.694,9.0,-7.002,1.0,0.0374,0.00095,0.377,0.194,0.633,121.99,4.0,"[1.0,0.809,0.694,9.0,-7.002,1.0,0.0374,0.00095,0.377,0.194,0.633,121.99,4.0]",0
1298,0,0.745,0.578,6.0,-6.004,0.0,0.131,0.0895,0.000424,0.0959,0.696,165.997,4.0,"[0.0,0.745,0.578,6.0,-6.004,0.0,0.131,0.0895,0.000424,0.0959,0.696,165.997,4.0]",0
1299,0,0.738,0.909,6.0,-5.077,0.0,0.0532,0.0365,0.573,0.845,0.807,117.02,4.0,"[0.0,0.738,0.909,6.0,-5.077,0.0,0.0532,0.0365,0.573,0.845,0.807,117.02,4.0]",0
1300,17,0.804,0.909,2.0,-5.311,0.0,0.0847,0.0134,0.483,0.0834,0.801,119.979,4.0,"[17.0,0.804,0.909,2.0,-5.311,0.0,0.0847,0.0134,0.483,0.0834,0.801,119.979,4.0]",0
1301,24,0.821,0.693,6.0,-10.199,0.0,0.0812,0.0333,0.819,0.0724,0.703,125.974,4.0,"[24.0,0.821,0.693,6.0,-10.199,0.0,0.0812,0.0333,0.819,0.0724,0.703,125.974,4.0]",0
1302,38,0.71,0.563,7.0,-12.196,0.0,0.0465,0.216,0.89,0.1,0.434,111.978,4.0,"[38.0,0.71,0.563,7.0,-12.196,0.0,0.0465,0.216,0.89,0.1,0.434,111.978,4.0]",2
1303,0,0.894,0.856,6.0,-7.742,0.0,0.128,0.008,0.886,0.0657,0.541,126.017,4.0,"[0.0,0.894,0.856,6.0,-7.742,0.0,0.128,0.008,0.886,0.0657,0.541,126.017,4.0]",0
1304,40,0.821,0.484,5.0,-7.969,0.0,0.107,0.00546,0.00504,0.234,0.834,124.998,4.0,"[40.0,0.821,0.484,5.0,-7.969,0.0,0.107,0.00546,0.00504,0.234,0.834,124.998,4.0]",2
1305,14,0.738,0.691,1.0,-10.248,1.0,0.0582,0.00456,0.088,0.238,0.64,126.002,4.0,"[14.0,0.738,0.691,1.0,-10.248,1.0,0.0582,0.00456,0.088,0.238,0.64,126.002,4.0]",0
1306,32,0.581,0.622,9.0,-10.681,0.0,0.0726,0.299,0.728,0.224,0.286,98.483,4.0,"[32.0,0.581,0.622,9.0,-10.681,0.0,0.0726,0.299,0.728,0.224,0.286,98.483,4.0]",2
1307,3,0.546,0.698,0.0,-4.678,1.0,0.0987,0.0759,0.000131,0.0613,0.616,72.417,4.0,"[3.0,0.546,0.698,0.0,-4.678,1.0,0.0987,0.0759,0.000131,0.0613,0.616,72.417,4.0]",0
1308,0,0.859,0.677,11.0,-9.916,0.0,0.0879,0.00216,0.00375,0.0487,0.73,128.001,4.0,"[0.0,0.859,0.677,11.0,-9.916,0.0,0.0879,0.00216,0.00375,0.0487,0.73,128.001,4.0]",0
1309,23,0.748,0.845,5.0,-4.612,0.0,0.0536,0.00083,0.000225,0.068,0.659,123.925,4.0,"[23.0,0.748,0.845,5.0,-4.612,0.0,0.0536,0.00083,0.000225,0.068,0.659,123.925,4.0]",0
1310,50,0.793,0.556,6.0,-8.288,1.0,0.0437,0.0178,0.000124,0.374,0.692,123.028,4.0,"[50.0,0.793,0.556,6.0,-8.288,1.0,0.0437,0.0178,0.000124,0.374,0.692,123.028,4.0]",2
1311,3,0.765,0.598,9.0,-9.331,0.0,0.0696,0.00352,0.0518,0.176,0.835,121.976,4.0,"[3.0,0.765,0.598,9.0,-9.331,0.0,0.0696,0.00352,0.0518,0.176,0.835,121.976,4.0]",0
1312,9,0.757,0.761,2.0,-7.242,1.0,0.0576,0.000972,0.0215,0.0836,0.592,126.003,4.0,"[9.0,0.757,0.761,2.0,-7.242,1.0,0.0576,0.000972,0.0215,0.0836,0.592,126.003,4.0]",0
